#OTU ID,taxonomy,Gh_expt2017_A10,Gh_expt2017_A100,Gh_expt2017_A101,Gh_expt2017_A102,Gh_expt2017_A103,Gh_expt2017_A104,Gh_expt2017_A105,Gh_expt2017_A106,Gh_expt2017_A107,Gh_expt2017_A108,Gh_expt2017_A109,Gh_expt2017_A11,Gh_expt2017_A110,Gh_expt2017_A111,Gh_expt2017_A112,Gh_expt2017_A113,Gh_expt2017_A114,Gh_expt2017_A115,Gh_expt2017_A116,Gh_expt2017_A117,Gh_expt2017_A118,Gh_expt2017_A119,Gh_expt2017_A120,Gh_expt2017_A121,Gh_expt2017_A122,Gh_expt2017_A123,Gh_expt2017_A124,Gh_expt2017_A125,Gh_expt2017_A126,Gh_expt2017_A127,Gh_expt2017_A128,Gh_expt2017_A129,Gh_expt2017_A13,Gh_expt2017_A130,Gh_expt2017_A131,Gh_expt2017_A132,Gh_expt2017_A133,Gh_expt2017_A134,Gh_expt2017_A135,Gh_expt2017_A136,Gh_expt2017_A137,Gh_expt2017_A138,Gh_expt2017_A139,Gh_expt2017_A14,Gh_expt2017_A140,Gh_expt2017_A141,Gh_expt2017_A142,Gh_expt2017_A143,Gh_expt2017_A144,Gh_expt2017_A145,Gh_expt2017_A146,Gh_expt2017_A147,Gh_expt2017_A148,Gh_expt2017_A149,Gh_expt2017_A15,Gh_expt2017_A150,Gh_expt2017_A151,Gh_expt2017_A152,Gh_expt2017_A153,Gh_expt2017_A154,Gh_expt2017_A155,Gh_expt2017_A156,Gh_expt2017_A157,Gh_expt2017_A158,Gh_expt2017_A159,Gh_expt2017_A16,Gh_expt2017_A160,Gh_expt2017_A161,Gh_expt2017_A162,Gh_expt2017_A163,Gh_expt2017_A164,Gh_expt2017_A165,Gh_expt2017_A166,Gh_expt2017_A167,Gh_expt2017_A168,Gh_expt2017_A169,Gh_expt2017_A17,Gh_expt2017_A170,Gh_expt2017_A171,Gh_expt2017_A172,Gh_expt2017_A173,Gh_expt2017_A174,Gh_expt2017_A175,Gh_expt2017_A176,Gh_expt2017_A177,Gh_expt2017_A178,Gh_expt2017_A179,Gh_expt2017_A18,Gh_expt2017_A180,Gh_expt2017_A181,Gh_expt2017_A182,Gh_expt2017_A183,Gh_expt2017_A184,Gh_expt2017_A185,Gh_expt2017_A186,Gh_expt2017_A187,Gh_expt2017_A188,Gh_expt2017_A189,Gh_expt2017_A19,Gh_expt2017_A190,Gh_expt2017_A191,Gh_expt2017_A192,Gh_expt2017_A193,Gh_expt2017_A194,Gh_expt2017_A195,Gh_expt2017_A196,Gh_expt2017_A197,Gh_expt2017_A198,Gh_expt2017_A199,Gh_expt2017_A2,Gh_expt2017_A20,Gh_expt2017_A200,Gh_expt2017_A201,Gh_expt2017_A202,Gh_expt2017_A203,Gh_expt2017_A204,Gh_expt2017_A209,Gh_expt2017_A21,Gh_expt2017_A212,Gh_expt2017_A217,Gh_expt2017_A218,Gh_expt2017_A219,Gh_expt2017_A22,Gh_expt2017_A220,Gh_expt2017_A221,Gh_expt2017_A222,Gh_expt2017_A223,Gh_expt2017_A224,Gh_expt2017_A225,Gh_expt2017_A226,Gh_expt2017_A23,Gh_expt2017_A230,Gh_expt2017_A232,Gh_expt2017_A237,Gh_expt2017_A241,Gh_expt2017_A242,Gh_expt2017_A243,Gh_expt2017_A244,Gh_expt2017_A245,Gh_expt2017_A246,Gh_expt2017_A247,Gh_expt2017_A248,Gh_expt2017_A249,Gh_expt2017_A25,Gh_expt2017_A250,Gh_expt2017_A251,Gh_expt2017_A252,Gh_expt2017_A253,Gh_expt2017_A255,Gh_expt2017_A256,Gh_expt2017_A258,Gh_expt2017_A259,Gh_expt2017_A26,Gh_expt2017_A263,Gh_expt2017_A265,Gh_expt2017_A266,Gh_expt2017_A267,Gh_expt2017_A268,Gh_expt2017_A269,Gh_expt2017_A27,Gh_expt2017_A270,Gh_expt2017_A271,Gh_expt2017_A272,Gh_expt2017_A273,Gh_expt2017_A274,Gh_expt2017_A275,Gh_expt2017_A276,Gh_expt2017_A278,Gh_expt2017_A279,Gh_expt2017_A28,Gh_expt2017_A280,Gh_expt2017_A282,Gh_expt2017_A283,Gh_expt2017_A284,Gh_expt2017_A285,Gh_expt2017_A286,Gh_expt2017_A287,Gh_expt2017_A289,Gh_expt2017_A29,Gh_expt2017_A290,Gh_expt2017_A291,Gh_expt2017_A292,Gh_expt2017_A293,Gh_expt2017_A294,Gh_expt2017_A296,Gh_expt2017_A297,Gh_expt2017_A298,Gh_expt2017_A299,Gh_expt2017_A3,Gh_expt2017_A30,Gh_expt2017_A300,Gh_expt2017_A302,Gh_expt2017_A303,Gh_expt2017_A304,Gh_expt2017_A305,Gh_expt2017_A306,Gh_expt2017_A307,Gh_expt2017_A308,Gh_expt2017_A31,Gh_expt2017_A310,Gh_expt2017_A311,Gh_expt2017_A312,Gh_expt2017_A313,Gh_expt2017_A314,Gh_expt2017_A315,Gh_expt2017_A316,Gh_expt2017_A317,Gh_expt2017_A318,Gh_expt2017_A319,Gh_expt2017_A32,Gh_expt2017_A320,Gh_expt2017_A321,Gh_expt2017_A322,Gh_expt2017_A323,Gh_expt2017_A324,Gh_expt2017_A325,Gh_expt2017_A326,Gh_expt2017_A327,Gh_expt2017_A328,Gh_expt2017_A329,Gh_expt2017_A33,Gh_expt2017_A330,Gh_expt2017_A333,Gh_expt2017_A334,Gh_expt2017_A335,Gh_expt2017_A336,Gh_expt2017_A337,Gh_expt2017_A338,Gh_expt2017_A339,Gh_expt2017_A34,Gh_expt2017_A340,Gh_expt2017_A341,Gh_expt2017_A342,Gh_expt2017_A343,Gh_expt2017_A344,Gh_expt2017_A345,Gh_expt2017_A346,Gh_expt2017_A347,Gh_expt2017_A349,Gh_expt2017_A35,Gh_expt2017_A350,Gh_expt2017_A351,Gh_expt2017_A352,Gh_expt2017_A353,Gh_expt2017_A356,Gh_expt2017_A357,Gh_expt2017_A358,Gh_expt2017_A36,Gh_expt2017_A360,Gh_expt2017_A361,Gh_expt2017_A362,Gh_expt2017_A363,Gh_expt2017_A364
f9274773feaacbfba6bb1463288d2b0e,k__Bacteria p__Bacteroidetes ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,79,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,0,35,0,0,18,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,55,107,46,0,52,0,0,38,28,0,0,0,30,0,35,0,0,0,0,0,0,0,0,0,0,0,0,26,46,24,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,25,0,0,0,50,46,0,0,0,0,0,0,0,36,0,0,34,22,0,0,0,0,0,0,0,0,0,55,0,27,0,0,16,108,0,26,0,0,0,84,0,0,0,0,0,37,0,0,0,0,32,276,0,0,0,0,0,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,23,27,0,0,40,117,0,0,0,48,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,55,0,20,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,121,0,0,31,0,0,23,50,28,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1fdf84162ce50deda88d8b6cb3c1cec,k__Bacteria p__Bacteroidetes  c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,63,0,63,0,0,0,0,0,0,210,41,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,96,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,49,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,51
574d782d3314e1283128f6a8a1aa6c63,k__Bacteria p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,53,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,53,0,14,0,37,17,0,19,29,0,0,0,0,0,0,10,0,0,0,0,125,0,23,801,0,0,226,98,0,0,0,0,0,0,0,21,0,0,0,0,0,0,169,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,95,0,0,31,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
7dc3de45dd7176b09097b9c1d5201b93,k__Bacteria p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,0,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,39,0,34,0,0,0,0,49,0,0,23,63,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,47,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c13ba76bf9d3741dbdc98adf3eba12af,k__Bacteria p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,56,0,43,0,60,0,0,0,59,0,0,0,0,0,23,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,62,0,0,48,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,41,31,0,0,38,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c0eea80c22bbac12c2ccff622eda4f0,k__Bacteria p__Proteobacteria c__Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,28,0,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,84,132,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,80,104,0,0,38,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0f706d566da89f1c9c8802ad72af4fd,k__Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e46e340bb7b81b1faebcb4d04732009,k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,22,0,0,0,0,0,0,15,95,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,46,38,108,116,0,310,79,0,0,0,0,0,0,0,0,68,0,0,0,0,0,39,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,54,0,16,0,88,90,0,0,95,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,125,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0
223a4b215ede71e5af087e70387a2e32,k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,43,0,0,56,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,36,0,44,0,0,0,0,0,0,0,0,0,0,0,0,26,0,47,46,0,0,0,0,0,0,0,0,0,0,60,0,0,0,34,0,49,29,0,0,0,8,0,0,0,0,0,45,0,0,0,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,50,0,32,26,0,0,0,0,0,0,0,0,0,0,0,51,0,25,12,0,0,0,60,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,34,0,0,29,25,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad92ab8ee0629799d057f13a1b253d06,k__Bacteria p__Actinobacteria c__Actinobacteria o__Actinomycetales f__Micrococcaceae g__Arthrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,58,0,0,0,0,0,103,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0,0,29,0,0,0,90,0,0,0,0,0,279,0,41,35,0,0,37,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,28,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,111,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,0,0,24,0,0,0,0,0,90,23,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19
c6f281db5aa13d473b14f50c5a390d3f,k__Bacteria p__Bacteroidetes,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,26,0,0,0,0,102,0,0,0,0,0,0,0,13,0,0,0,0,0,0,22,0,0,0,0,34,0,0,0,0,0,0,0,38,0,0,0,0,0,20,0,0,0,0,13,0,0,0,81,21,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,39,28,0,12,10,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,8,0,0,0,0,0,34,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,52,0,47,10,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,18,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
5fb3b96a74559228688b50156814f4fc,k__Bacteria p__Bacteroidetes  c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,163,0,499,0,0,0,0,0,0,0,0,0,0,0,0,279,25,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,27,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
9a9e77dac418cd576b3f100af03bb8fa,k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales,0,0,44,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,56,0,0,0,110,0,0,62,26,0,0,85,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,42,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb81c52c97d13402896827a97bc9b1ac,k__Bacteria p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,74,99,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,0,0,0,0,41,0,27,45,0,0,35,0,0,0,36,0,0,0,0,0,0,28,0,0,0,23,0,0,42,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,79,64,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
43a9eafbc10d449c455196312d4daa35,k__Bacteria p__Bacteroidetes  c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,20,0,0,0,0,0,46,64,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,16,0,260,0,0,0,0,0,0,0,54,0,0,0,0,416,25,0,0,0,12,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,20,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772ca2fec77e2bd68202528b6c44d11,k__Bacteria p__Bacteroidetes c__Sphinabacteria o__Sphingobacterilaes f__Chitinophagaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,15,0,0,19,0,0,0,0,0,0,0,0,29,0,11,6,0,0,0,0,36,23,0,0,0,11,92,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,5,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,20,0,12,0,0,52,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,23,51,40,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,5,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e7483641380ef88f1ef78781b8358b6,k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Caulobacterales f__Caulobacteraceae,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,43,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,25,0,74,0,0,0,0,0,0,0,57,0,52,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,137,34,44,0,0,52,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,18,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,21,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048b0838121a4cd6910ca870acd3f74,k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Sphingobacteriaceae g__Pedobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,41,0,29,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,43,0,0,0,0,0,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59dcb4678cb480c83ffe911b0a59c767,k__Bacteria p__Bacteroidetes c__Chitinophagia o__Chitinophagales f__Chitinophagaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
